,fala_id,candidato,tema,Num. sílabas,Num. pausas,Duração,Tempo de fala,Ritmo de fala,Ritmo de articulação,intensity mean,intensity quant,pitch mean,pitch var fala,pitch var sil
0,covas_9_imposto.wav,Covas,imposto,219,6,59.29746031746032,57.02546031746032,3.6932441765219206,3.840389867628049,69.70046454594795,72.24833058561019,121.6621810493433,59.48378046527015,8.929487575421993
1,covas_10_corrupcao.wav,Covas,corrupcao,123,1,28.88403628117914,28.46803628117914,4.258407613209754,4.320635212949973,69.7312344837365,72.42936315099138,124.02136487873683,50.71543924047918,7.5524121964472215
2,boulos_8_democracia.wav,Boulos,democracia,149,5,29.758866213151926,27.63943310657596,5.006911181789227,5.39084862650638,69.58441715119183,72.47281040814873,121.51733335829822,45.404641657700196,9.389887538191665
3,boulos_9_servico-publico.wav,Boulos,servico publico,123,6,29.047596371882086,25.84379818594105,4.234429535073798,4.759362347401074,69.60741163467522,72.52527523658766,123.98536286352159,50.40295604083102,16.27717552010735
4,boulos_3_covid.wav,Boulos,covid,113,10,28.223219954648528,22.823609977324253,4.003795462799001,4.951013451082801,70.02902728783866,72.76654651954097,132.09989522969747,43.624595822145956,11.669913101117174
5,boulos_2_cultura.wav,Boulos,cultura,145,3,30.96015873015873,29.71215873015873,4.68343852057688,4.880157019786672,70.05932739915119,72.37365087715136,136.18790283699,54.64270650631425,11.635966615007366
6,boulos_6_fake-news.wav,Boulos,fake news,143,5,31.806507936507938,28.799999999999997,4.495935243361396,4.965277777777779,70.00312798342564,72.56302034354266,144.3793481445267,40.893195619893504,13.634932221149878
7,covas_8_seg-publica.wav,Covas,seg publica,140,2,30.89,29.829000000000004,4.532211071544189,4.6934191558550395,70.11709700174919,72.11432244990219,115.47568613859293,31.760888371011557,8.648924380399986
8,boulos_1_cultura.wav,Boulos,cultura,250,7,54.27009070294785,50.896000000000015,4.606588947278477,4.911977365608298,70.07853724854475,72.70720886781525,129.13541373789974,37.80699796327177,15.344373967672206
9,covas_5_saneamento-basico.wav,Covas,saneamento basico,101,1,27.54206349206349,27.23806349206349,3.667118116589344,3.7080462797742193,69.97543615769905,72.3121410225308,113.84585029409996,27.866934240383532,11.467498274874199
10,covas_13_consideracoes-finais.wav,Covas,consideracoes finais,154,8,44.35444444444445,40.367999999999995,3.4720308624965552,3.8149028933808964,69.6797660756558,72.59745900293954,117.80530596309528,43.70003247392448,7.5539642083775815
11,boulos_5_fake-news.wav,Boulos,fake news,270,14,59.83292517006803,52.70846258503402,4.512565602175672,5.122517082800732,70.63749995447013,72.6511522655311,157.59577249424683,38.87078599246447,18.722054692494595
12,boulos_10_educacao.wav,Boulos,educacao,139,5,30.547891156462587,28.81989115646259,4.550232266052634,4.823057770946181,69.74489979907861,72.0638538401355,127.0809096824253,33.412487457634576,11.14055579584343
13,covas_1_geral.wav,Covas,geral,231,3,60.35387755102041,59.10587755102041,3.8274259976871106,3.908240763375858,69.9281849877339,72.64166575229224,120.32582342353135,35.022335691987244,10.689592961566335
14,boulos_13_consideracoes-finais.wav,Boulos,consideracoes finais,192,18,45.0414739229025,37.793473922902514,4.262737945224583,5.080242170689942,69.82202746283015,72.49720431170114,122.10653521698704,38.35418198404695,11.416629970080901
15,boulos_0_inclusao.wav,Boulos,inclusao,200,9,46.312879818594105,41.98843990929706,4.318453112468775,4.763215790632795,69.44441226697916,72.27711214433418,137.800915314224,60.042439445517466,10.808353058128567
16,covas_2_ferias.wav,Covas,ferias,110,2,29.37716553287982,28.128582766439912,3.744404812536616,3.9106129488770587,69.78493324024649,72.3383328726884,114.14488080882718,36.02486541523987,11.073896448281834
17,boulos_7_fake-news.wav,Boulos,fake news,129,4,28.851179138321996,26.128,4.47122106800321,4.937232088181261,69.85211462677464,72.28630976398253,132.49416821962333,44.022636316633815,11.266921979366291
18,covas_3_saude.wav,Covas,saude,114,1,26.405056689342402,26.1010566893424,4.317354866577985,4.367639262917219,70.111215450279,72.33709982804345,123.05919821900656,42.86887747493568,12.296166038080855
19,boulos_11_transporte-publico.wav,Boulos,transporte publico,255,6,58.833673469387755,56.336836734693875,4.334252562568292,4.526345722974601,70.56803123835567,72.74526441200797,128.0099949772903,25.525215929503844,11.493072058497098
20,covas_12_reforma-tributaria.wav,Covas,reforma tributaria,122,2,30.083492063492063,29.04174603174603,4.055380264449205,4.200849352054787,69.46899135113141,72.30347950758546,115.45262045978592,33.21677207936768,9.368344807584704
21,covas_0_covid.wav,Covas,covid,179,4,43.97818594104309,41.824,4.070199717650165,4.279839326702372,69.6035875408298,72.44040372239809,120.80426088597773,35.00386019416881,8.341866162611264
22,covas_4_saude.wav,Covas,saude,130,1,30.202698412698414,29.365349206349208,4.304251170661719,4.42698634661195,70.05776948732516,72.00475324590728,117.8375817767634,33.568588829004675,8.46049336814975
23,boulos_4_saude.wav,Boulos,saude,140,6,30.651678004535146,27.791999999999998,4.56744978135572,5.0374208405296494,70.08662629005056,72.44206948516498,133.90322031016575,32.27193189335036,13.597391550481353
24,covas_7_ambiental.wav,Covas,ambiental,233,0,56.794172335600905,56.794172335600905,4.102533594876355,4.102533594876355,69.97457065218819,72.52452867285061,116.32724962027147,36.983512030708255,7.835997716889272
25,boulos_12_transporte-publico.wav,Boulos,transporte publico,150,3,31.404761904761905,30.070380952380955,4.776345716451857,4.9882972961845065,70.29905959284741,72.59008068083932,127.99928467412334,23.175959272940133,13.132874982145061
