,fala_id,candidato,tema,Num. sílabas,Num. pausas,Duração,Tempo de fala,Ritmo de fala,Ritmo de articulação,intensity mean,intensity quant,pitch mean,pitch var fala,pitch var sil
0,covas_0_apresentacao.wav,Covas,apresentacao,387,39,115.72380952380952,94.91790476190474,3.344169204180726,4.077207571856583,72.59831873451007,76.48266776811451,118.03018558137806,24.01620710749045,9.367119029836765
1,boulos_10_vice.wav,Boulos,vice,679,55,171.2618820861678,143.13599999999988,3.9646884159451874,4.743740219092336,76.03726771352328,79.68250014029469,147.0221832961822,51.90484695539645,16.439140302532742
2,boulos_6_psdb.wav,Boulos,psdb,256,18,60.08353741496599,50.24176870748298,4.2607344875841795,5.0953620182139705,72.52339712359753,76.69319577249564,146.56761758420723,47.22965604441125,20.19954104131855
3,boulos_5_renda-basica.wav,Boulos,renda basica,530,36,121.33886621315193,103.90943310657597,4.367932687527891,5.100595625965922,73.08243868211024,76.97054011512903,137.7735016256707,44.42987752318452,15.139806200174627
4,boulos_3_orcamento.wav,Boulos,orcamento,264,15,60.312607709750566,52.8,4.377194255477696,5.0,72.55910920263709,76.54903969280352,139.08901439018706,39.65666484998859,14.822657569991625
5,covas_6_economia.wav,Covas,economia,243,14,61.958185941043084,55.48800000000002,3.9219999150915914,4.37932525951557,73.80768264090298,77.06346713846747,119.77487764147686,21.150719541000633,10.587812046643416
6,covas_12_consideracoes-finais.wav,Covas,consideracoes finais,454,42,125.8061224489796,106.99906122448981,3.6087273907048423,4.243027880847324,75.20621450033913,78.66966777866863,118.70905998280213,21.454765641794534,11.020264863123156
7,boulos_8_covid_economia.wav,Boulos,"['covid', 'economia']",957,87,232.80621315192744,190.39999999999992,4.110715032229272,5.026260504201683,75.69589454339543,79.28735184506492,141.0464825027119,35.600909689469056,14.133933518246408
8,covas_5_covid.wav,Covas,covid,243,12,60.60448979591837,55.64448979591837,4.0096039223873765,4.367009220341967,72.93200847086747,76.67740069269061,122.17095327693872,34.718521470115704,10.476860437481763
9,boulos_11_terceirizacao.wav,Boulos,terceirizacao,235,16,54.96417233560091,45.84208616780046,4.275512393148289,5.126293754167416,75.35834075953537,79.00529311125254,153.38086593134796,36.155038581738026,16.86908256362634
10,covas_10_terceirizacao.wav,Covas,terceirizacao,290,33,83.78614512471655,67.48800000000003,3.461192773200533,4.297060218112848,75.81063719645357,79.46145026408709,131.77279314968143,29.196966988182716,11.566393536946576
11,boulos_4_covid.wav,Boulos,covid,276,22,65.12498866213151,54.450494331065755,4.23800457658255,5.068824505465199,72.67320228963402,75.85642831963047,134.79972403514472,49.04560950903491,16.964294812418593
12,boulos_9_seg-publica_vice.wav,Boulos,"['seg publica', 'vice']",1413,122,345.866462585034,287.6532312925173,4.085391770682602,4.91216453106034,76.05158486710569,79.80381973223203,148.31152146648867,49.3300138729179,18.76433648095633
13,covas_2_covid.wav,Covas,covid,210,16,54.81428571428572,47.51114285714285,3.8311180609851445,4.420015755702423,72.47276845188637,76.01789708043388,118.73890430328711,27.222416583008464,9.592646108143857
14,covas_11_terceirizacao.wav,Covas,terceirizacao,298,24,78.66083900226758,68.3224195011338,3.7884162409125772,4.361672232568619,75.07895840566354,78.51875506691229,119.69830647334777,35.338665385961036,7.9881285213173125
15,covas_4_covid.wav,Covas,covid,455,34,121.06260770975057,107.35060770975058,3.7583859178952217,4.238448293000885,72.23065026235366,75.86734327857341,115.62502556923546,26.112384905976413,10.28170404108401
16,boulos_1_covid_educacao.wav,Boulos,"['covid', 'educacao']",242,25,63.145759637188206,51.152,3.832403021049094,4.7309978104472945,72.00975626897002,75.8762296689151,128.22424067446016,41.67104220874769,14.29812443308028
17,covas_9_orcamento_terceirizacao.wav,Covas,"['orcamento', 'terceirizacao']",1025,77,279.5648526077097,246.65599999999995,3.6664122490329567,4.155585106382979,76.1525066786819,79.48910758910107,123.22848307753554,30.806078636746744,12.195097248827516
18,boulos_13_consideracoes-finais.wav,Boulos,consideracoes finais,454,60,124.53578231292516,94.688,3.645538587931453,4.794694153430213,74.18104260933717,78.25299286923328,126.69894767380958,42.135223328572025,11.15671242998968
19,covas_1_covid.wav,Covas,covid,463,45,121.26346938775511,101.07973469387758,3.8181325533372266,4.580542295665958,72.49238771696092,76.07964531252871,116.0826950768448,18.828820743871916,8.521299163271404
20,boulos_7_covid.wav,Boulos,covid,334,39,94.00607709750567,69.76000000000002,3.5529617904762274,4.787844036697247,74.18960847971928,78.18140679281673,129.17079502155417,40.96719697420794,12.962390537156228
21,boulos_12_creches.wav,Boulos,creches,28,1,7.749773242630385,6.5280000000000005,3.6130089388907582,4.28921568627451,72.91040176749432,75.49804447795387,111.83991573399342,10.676251416800033,8.160051971963611
22,covas_7_covid.wav,Covas,covid,698,59,190.8331065759637,163.3439999999999,3.6576462675890653,4.2731903222646705,75.55298193624128,79.31536299980328,122.81255203486035,31.961611027401208,10.691165042635236
23,boulos_0_apresentacao.wav,Boulos,apresentacao,412,61,116.20757369614512,84.95178684807254,3.545379934334409,4.849809701317045,72.94442505189114,77.1180274046576,121.30918931634223,30.4545500759752,10.518244678991037
24,boulos_2_orcamento.wav,Boulos,orcamento,486,37,120.71732426303855,102.62399999999997,4.02593416451995,4.73573433115061,73.40740472952535,77.2991568836582,137.546375689986,47.88295318750834,14.378038740666671
25,covas_8_seg-publica_terceirizacao.wav,Covas,"['seg publica', 'terceirizacao']",1045,85,274.9020634920635,237.63200000000012,3.8013537866010574,4.397555884729327,76.20615896210768,79.38030140270855,127.12661720557277,31.947460402078196,10.02652634098232
