,fala_id,candidato,tema,Num. sílabas,Num. pausas,Duração,Tempo de fala,Ritmo de fala,Ritmo de articulação,intensity mean,intensity quant,pitch mean,pitch var fala,pitch var sil
0,covas_11_covid.wav,Covas,covid,294,14,66.48537414965986,60.773374149659865,4.422025201184855,4.837644842229736,70.3849116904661,74.00418252689744,134.11050222474785,36.77269050178965,12.403502782667998
1,boulos_18_moradia.wav,Boulos,moradia,485,29,112.73512471655329,96.07912471655327,4.302119691794564,5.047922755653918,70.09098493587524,74.32375489722106,166.37561393500252,109.69624943413876,36.18238746325951
2,covas_22_racismo.wav,Covas,racismo,102,2,20.782585034013607,20.09458503401361,4.9079553786529795,5.0759943451107405,68.328268737177,71.62975034585497,115.3256186177612,49.35686900337408,9.464964794287512
3,covas_23_mobilidade.wav,Covas,mobilidade,319,14,76.5111111111111,71.5351111111111,4.169329073482428,4.45934863377114,70.06924676875343,74.32594607538806,120.66270457806667,27.65819419697967,12.635059374639185
4,covas_19_geral.wav,Covas,geral,243,9,52.63149659863946,49.543496598639464,4.617007223888853,4.904780984042881,70.59724569004123,74.34613186848782,133.25483529932512,59.803738233815416,11.438593070415765
5,boulos_19_lula.wav,Boulos,lula,100,4,23.79780045351474,21.653800453514744,4.20206901874542,4.618126975662993,67.07559067348895,71.25773396696054,154.86248628406702,121.18861640516678,13.391833482024229
6,covas_8_covid.wav,Covas,covid,369,13,86.58081632653061,81.13840816326531,4.26191407815277,4.5477845616283785,71.13942146705669,74.66177486710652,138.62342851133127,45.8234308596422,19.72701830968548
7,covas_3_racismo.wav,Covas,racismo,479,19,110.95575963718821,103.76587981859412,4.317035921039805,4.6161609272469795,69.10304129856239,72.8217625023478,125.36559746039536,39.26707644794594,12.92313002855958
8,boulos_4_racismo.wav,Boulos,racismo,660,50,162.9937188208617,136.3368594104308,4.049235791259989,4.840950589987735,67.56483331112055,72.20834667188961,132.38311597240184,73.09634125947305,11.796567853844197
9,boulos_9_moradia.wav,Boulos,moradia,269,18,63.174897959183674,54.598897959183674,4.258020332281292,4.926839369561918,67.59062873625402,72.04404084862381,144.96183263167453,85.31823055292752,27.105244699611692
10,covas_0_equipe.wav,Covas,equipe,326,10,76.33344671201814,71.75999999999998,4.270736014710491,4.542920847268674,68.4776200193234,72.27109887501095,107.6757343989208,38.73597326436714,8.086715239231875
11,covas_4_contratos.wav,Covas,contratos,324,15,73.89616780045351,68.4561678004535,4.384530478967701,4.732955559891181,70.34519952102212,74.40354489225291,126.98985267123155,42.742435061098405,12.685656828018551
12,boulos_1_previdencia.wav,Boulos,previdencia,241,11,52.325532879818596,47.73353287981859,4.60578204819298,5.048861575085576,68.35683752444537,72.06858077478518,138.50428539865024,76.80863275452975,16.1555741594196
13,covas_1_vice.wav,Covas,vice,166,6,40.23460317460317,37.78660317460317,4.125801844736032,4.393091361849921,68.18877729545385,71.9243726084806,103.08299546825025,12.14187370317278,7.571484939347164
14,boulos_12_terceirizacao.wav,Boulos,terceirizacao,730,51,172.78571428571428,149.56971428571433,4.224886316659777,4.880667209175271,68.6269693815233,73.54438973025448,156.4828543870342,98.83667285632154,20.899119072435575
15,covas_9_covid.wav,Covas,covid,267,14,56.741020408163266,51.63702040816327,4.705590383806122,5.170708880750797,70.86675132367125,74.51352397450106,145.7686098538828,48.36761792561048,15.219493740153512
16,boulos_2_servico-publico.wav,Boulos,servico publico,238,10,52.23780045351474,48.045800453514744,4.55608769767768,4.953606720118435,68.55498760327212,73.29967890011727,151.6403169807246,58.93979798588645,19.113726172500314
17,boulos_14_participacao-popular.wav,Boulos,participacao popular,392,26,92.34814058956916,77.35007029478457,4.244806636033958,5.0678686975470155,68.57342220699731,72.6255769343491,171.2945831070177,100.74279180634232,21.766321945596076
18,covas_21_racismo.wav,Covas,racismo,292,11,72.04140589569161,67.8174058956916,4.053224619502641,4.305679289017903,69.59950399722945,73.60949388718966,115.13505875122222,19.937238589554465,9.128253431003634
19,covas_30_cosideracoes-finais.wav,Covas,cosideracoes finais,405,49,121.46462585034014,99.02831292517008,3.3343041001831386,4.089739469822483,66.67409470704575,71.43719752545597,118.78839077280536,25.602702873995486,8.545443615022744
20,boulos_7_responsabilidade-fiscal.wav,Boulos,responsabilidade fiscal,194,7,42.2078231292517,39.3438231292517,4.5963043250517766,4.930888372557854,68.11940477144417,72.57186907153398,125.57545082480183,73.56352655055687,11.342569831542885
21,boulos_13_terceirizacao.wav,Boulos,terceirizacao,421,34,98.66020408163266,82.64210204081631,4.267171388087333,5.094255707485166,67.58419002007577,72.30275987240871,166.21718590210253,97.38392103361355,19.74671641266535
22,covas_29_terceirizacao.wav,Covas,terceirizacao,116,5,26.42560090702948,24.03680045351474,4.389682581225346,4.825933477474873,70.53984780847563,74.52017983166922,159.83329848756742,68.24929350242408,25.260029212100665
23,boulos_10_aliancas.wav,Boulos,aliancas,55,2,10.386621315192743,9.522621315192742,5.295273441764,5.7757205899021695,69.2980032776223,73.62334862653233,166.8247618852116,55.10504608963052,27.467458890570196
24,covas_13_covid.wav,Covas,covid,208,6,44.84750566893424,42.159505668934244,4.6379390982290705,4.933644185331788,70.42348262134793,74.11020227032282,154.5199206440372,75.36743394589911,21.405679222917772
25,covas_14_transporte-publico.wav,Covas,transporte publico,264,7,56.71993197278911,54.15993197278911,4.654448459611194,4.874452208186638,71.09597247251374,74.44275584960047,147.52560794419537,43.56868497797896,15.970312043366935
