"UF";"Município";"(A)";"(P)";"% de P/A";"(R)";"% de R/A";"Data início";"Data fim";"Data fim prorrogada";
"BA";"Itanagra";"5.587";"0";"0,00%";"0";"0,00%";"05/11/2018";"30/11/2018";""
"BA";"Maetinga";"6.790";"0";"0,00%";"1.559";"22,96%";"05/11/2018";"22/02/2019";""
"BA";"Água Fria";"12.008";"0";"0,00%";"6.562";"54,65%";"05/11/2018";"22/02/2019";""
"BA";"Teixeira de Freitas";"104.943";"1";"0,00%";"31.702";"30,21%";"05/11/2018";"22/02/2019";""
"BA";"Jussari";"4.904";"0";"0,00%";"2.787";"56,83%";"05/11/2018";"22/02/2019";""
"BA";"Itapicuru";"23.259";"0";"0,00%";"11.883";"51,09%";"05/11/2018";"22/02/2019";""
"BA";"Potiraguá";"8.827";"0";"0,00%";"3.583";"40,59%";"05/11/2018";"22/02/2019";""
"BA";"Caraíbas";"8.358";"0";"0,00%";"2.421";"28,97%";"05/11/2018";"22/02/2019";""
"BA";"Anguera";"8.807";"18";"0,20%";"2.954";"33,54%";"05/11/2018";"22/02/2019";""
"BA";"Dias D'Ávila";"48.604";"0";"0,00%";"25.305";"52,06%";"05/11/2018";"22/02/2019";""
"BA";"Ubaíra";"16.307";"0";"0,00%";"6.257";"38,37%";"05/11/2018";"22/02/2019";""
"BA";"Paulo Afonso";"81.176";"0";"0,00%";"32.706";"40,29%";"05/11/2018";"22/02/2019";""
"BA";"Serra Preta";"16.895";"0";"0,00%";"1.977";"11,70%";"05/11/2018";"22/02/2019";""
"BA";"Santa Brígida";"12.017";"0";"0,00%";"2.399";"19,96%";"05/11/2018";"22/02/2019";""
"BA";"Lajedão";"4.821";"0";"0,00%";"2.797";"58,02%";"05/11/2018";"22/02/2019";""
"BA";"Ibirapuã";"6.788";"0";"0,00%";"4.856";"71,54%";"05/11/2018";"22/02/2019";""
"BA";"Mata de São João";"39.637";"0";"0,00%";"699";"1,76%";"05/11/2018";"30/11/2018";""
"BA";"Simões Filho";"78.313";"2";"0,00%";"35.121";"44,85%";"05/11/2018";"22/02/2019";""
"BA";"Saubara";"11.514";"0";"0,00%";"7.015";"60,93%";"05/11/2018";"22/02/2019";""
"MA";"Montes Altos";"7.305";"0";"0,00%";"1.268";"17,36%";"20/02/2018";"23/03/2018";""
"MA";"Axixá";"9.856";"0";"0,00%";"4.614";"46,81%";"20/02/2018";"23/03/2018";""
"MA";"Ribamar Fiquene";"6.002";"0";"0,00%";"3.234";"53,88%";"20/11/2018";"19/12/2018";""
"MA";"São Pedro dos Crentes";"3.597";"0";"0,00%";"2.711";"75,37%";"20/11/2018";"19/12/2018";""
"MA";"Matões do Norte";"6.918";"8";"0,12%";"4.499";"65,03%";"20/02/2018";"23/03/2018";""
"MA";"Sítio Novo";"13.448";"0";"0,00%";"10.273";"76,39%";"20/02/2018";"23/03/2018";""
"MT";"Sapezal";"14.726";"1";"0,01%";"10.775";"73,17%";"03/12/2018";"29/03/2019";""
"MT";"Campo Novo do Parecis";"21.945";"6";"0,03%";"10.730";"48,89%";"03/12/2018";"29/03/2019";""
"MT";"Barra do Bugres";"23.192";"0";"0,00%";"15.606";"67,29%";"03/12/2018";"29/03/2019";"26/04/2019"
"MT";"Mirassol D'Oeste";"17.277";"0";"0,00%";"7.734";"44,76%";"03/12/2018";"29/03/2019";""
"MT";"Alta Floresta";"33.570";"0";"0,00%";"20.460";"60,95%";"03/12/2018";"29/03/2019";""
"MT";"Barra do Garças";"36.764";"2";"0,01%";"22.440";"61,04%";"03/12/2018";"29/03/2019";""
"MT";"Arenápolis";"6.818";"0";"0,00%";"3.558";"52,19%";"03/12/2018";"29/03/2019";""
"MT";"Nova Xavantina";"15.007";"0";"0,00%";"10.668";"71,09%";"03/12/2018";"29/03/2019";"26/04/2019"
"MT";"Diamantino";"14.871";"0";"0,00%";"8.088";"54,39%";"03/12/2018";"29/03/2019";""
"MT";"Tangará da Serra";"55.969";"0";"0,00%";"30.240";"54,03%";"03/12/2018";"29/03/2019";"26/04/2019"
"MT";"Água Boa";"16.863";"4";"0,02%";"11.933";"70,76%";"03/12/2018";"29/03/2019";""
"MT";"Sorriso";"43.261";"1";"0,00%";"24.479";"56,58%";"03/12/2018";"29/03/2019";"26/04/2019"
"MT";"Peixoto de Azevedo";"19.630";"0";"0,00%";"15.416";"78,53%";"03/12/2018";"29/03/2019";"26/04/2019"
"MT";"Pedra Preta";"12.719";"0";"0,00%";"9.822";"77,22%";"03/12/2018";"29/03/2019";"26/04/2019"
"MT";"Canarana";"14.693";"0";"0,00%";"10.478";"71,31%";"03/12/2018";"29/03/2019";"26/04/2019"
"MT";"Cláudia";"7.719";"0";"0,00%";"5.681";"73,60%";"03/12/2018";"29/03/2019";""
"MT";"São José dos Quatro Marcos";"14.271";"3";"0,02%";"10.026";"70,25%";"03/12/2018";"29/03/2019";""
"MT";"Boa Esperança do Norte";"1.562";"0";"0,00%";"642";"41,10%";"03/12/2018";"29/03/2019";"26/04/2019"
"MT";"Colíder";"23.165";"0";"0,00%";"17.720";"76,49%";"03/12/2018";"29/03/2019";""
"MT";"São José do Rio Claro";"11.192";"0";"0,00%";"7.560";"67,55%";"03/12/2018";"29/03/2019";"26/04/2019"
"MT";"Poxoréu";"13.209";"0";"0,00%";"9.305";"70,44%";"03/12/2018";"29/03/2019";""
"MT";"Guiratinga";"8.375";"0";"0,00%";"6.429";"76,76%";"03/12/2018";"29/03/2019";""
"MT";"Vera";"6.249";"0";"0,00%";"4.514";"72,24%";"03/12/2018";"29/03/2019";""
"MT";"Cáceres";"54.661";"1";"0,00%";"24.356";"44,56%";"03/12/2018";"29/03/2019";"26/04/2019"
"MT";"Guarantã do Norte";"21.339";"0";"0,00%";"11.990";"56,19%";"03/12/2018";"29/03/2019";""
"MT";"Alto Araguaia";"10.487";"5";"0,05%";"1.779";"16,96%";"03/12/2018";"29/03/2019";""
"MT";"Araputanga";"11.871";"2";"0,02%";"8.156";"68,71%";"03/12/2018";"29/03/2019";""
"PA";"Faro";"5.846";"0";"0,00%";"3.441";"58,86%";"21/11/2018";"28/12/2018";""
"PA";"Prainha";"22.499";"0";"0,00%";"8.607";"38,26%";"09/11/2018";"28/12/2018";""
"PA";"São João do Araguaia";"11.056";"0";"0,00%";"6.322";"57,18%";"09/11/2018";"28/12/2018";""
"PA";"Piçarra";"9.152";"0";"0,00%";"5.846";"63,88%";"21/11/2018";"28/12/2018";""
"PA";"Abel Figueiredo";"5.823";"0";"0,00%";"3.618";"62,13%";"14/03/2018";"22/04/2018";""
"PA";"Salvaterra";"17.485";"0";"0,00%";"8.678";"49,63%";"12/12/2018";"23/01/2019";""
"PA";"Breu Branco";"32.467";"0";"0,00%";"19.926";"61,37%";"09/11/2018";"23/01/2019";""
"PA";"Xinguara";"33.682";"0";"0,00%";"19.156";"56,87%";"09/11/2018";"23/01/2019";""
"PA";"Tucumã";"26.750";"0";"0,00%";"15.587";"58,27%";"09/11/2018";"23/01/2019";""
"PA";"Óbidos";"34.645";"0";"0,00%";"13.214";"38,14%";"09/11/2018";"23/01/2019";""
"PA";"Redenção";"58.824";"2";"0,00%";"38.107";"64,78%";"12/12/2018";"31/05/2019";""
"PA";"Augusto Corrêa";"35.631";"1";"0,00%";"15.213";"42,70%";"31/01/2018";"23/03/2018";""
"PA";"Igarapé-Açu";"29.426";"0";"0,00%";"12.514";"42,53%";"14/11/2018";"23/01/2019";""
"PA";"Eldorado dos Carajás";"19.113";"0";"0,00%";"12.541";"65,62%";"21/11/2018";"23/01/2019";""
"PA";"Marabá";"162.036";"0";"0,00%";"94.644";"58,41%";"14/11/2018";"31/05/2019";""
"PA";"Altamira";"79.650";"0";"0,00%";"26.839";"33,70%";"21/11/2018";"31/05/2019";""
"PA";"Água Azul do Norte";"10.008";"1";"0,01%";"1.856";"18,55%";"14/03/2018";"14/04/2018";""
"PA";"Nova Ipixuna";"11.104";"0";"0,00%";"4.658";"41,95%";"14/03/2018";"14/04/2018";""
"PA";"São Domingos do Araguaia";"15.788";"1";"0,01%";"10.078";"63,83%";"14/11/2018";"28/12/2018";""
"PA";"Marapanim";"23.483";"0";"0,00%";"13.136";"55,94%";"31/01/2018";"23/03/2018";""
"PA";"Brasil Novo";"13.431";"2";"0,01%";"7.694";"57,29%";"21/02/2018";"02/04/2018";""
"PA";"Soure";"19.977";"2";"0,01%";"9.833";"49,22%";"09/11/2018";"28/12/2018";""
"PA";"Santa Bárbara do Pará";"15.635";"1";"0,01%";"8.127";"51,98%";"21/02/2018";"02/04/2018";""
"PA";"Itaituba";"77.023";"3";"0,00%";"52.945";"68,74%";"14/11/2018";"31/05/2019";""
"PA";"Santa Maria do Pará";"20.216";"0";"0,00%";"11.425";"56,51%";"31/01/2018";"23/03/2018";""
"PA";"Almeirim";"22.085";"0";"0,00%";"3.842";"17,40%";"09/11/2018";"28/12/2018";""
"PA";"São João da Ponta";"6.035";"0";"0,00%";"4.119";"68,25%";"14/03/2018";"14/04/2018";""
"PA";"Salinópolis";"30.577";"0";"0,00%";"18.090";"59,16%";"31/01/2018";"23/03/2018";""
"PA";"Placas";"11.540";"0";"0,00%";"8.322";"72,11%";"14/11/2018";"28/12/2018";""
"PA";"Bannach";"3.178";"0";"0,00%";"384";"12,08%";"21/02/2018";"02/04/2018";""
"PA";"Nova Timboteua";"11.166";"0";"0,00%";"3.547";"31,77%";"14/03/2018";"22/04/2018";""
"PA";"Vitória do Xingu";"13.217";"0";"0,00%";"5.328";"40,31%";"21/02/2018";"02/04/2018";""
"PA";"Alenquer";"36.998";"0";"0,00%";"15.095";"40,80%";"31/01/2018";"23/03/2018";""
"PA";"Terra Santa";"13.204";"0";"0,00%";"2.174";"16,46%";"09/11/2018";"28/12/2018";""
"PA";"Rurópolis";"17.639";"0";"0,00%";"9.666";"54,80%";"09/11/2018";"28/12/2018";""
"PA";"Bom Jesus do Tocantins";"11.033";"0";"0,00%";"6.305";"57,15%";"14/03/2018";"14/04/2018";""
"PA";"Trairão";"10.363";"1";"0,01%";"6.608";"63,77%";"21/11/2018";"28/12/2018";""
"PA";"Oriximiná";"43.627";"0";"0,00%";"26.825";"61,49%";"09/11/2018";"23/01/2019";""
"PA";"Abaetetuba";"107.159";"0";"0,00%";"74.883";"69,88%";"14/11/2018";"31/05/2019";""
"PA";"Sapucaia";"4.635";"1";"0,02%";"3.024";"65,24%";"14/03/2018";"14/04/2018";""
"PA";"Senador José Porfírio";"9.381";"0";"0,00%";"5.926";"63,17%";"31/01/2018";"23/03/2018";""
"PA";"Brejo Grande do Araguaia";"6.460";"0";"0,00%";"4.396";"68,05%";"14/03/2018";"22/04/2018";""
"PA";"Palestina do Pará";"6.043";"1";"0,02%";"4.178";"69,14%";"14/03/2018";"22/04/2018";""
"PA";"Rondon do Pará";"29.604";"0";"0,00%";"13.650";"46,11%";"09/11/2018";"23/01/2019";""
"PA";"Goianésia do Pará";"22.255";"0";"0,00%";"14.999";"67,40%";"21/11/2018";"23/01/2019";""
"PA";"Maracanã";"24.215";"1";"0,00%";"16.306";"67,34%";"31/01/2018";"23/03/2018";""
"PA";"Magalhães Barata";"7.819";"0";"0,00%";"5.269";"67,39%";"12/12/2018";"23/01/2019";""
"PA";"Aveiro";"10.404";"0";"0,00%";"6.531";"62,77%";"14/11/2018";"28/12/2018";""
"PA";"Curionópolis";"16.174";"1";"0,01%";"7.080";"43,77%";"09/11/2018";"28/12/2018";""
"PA";"São Francisco do Pará";"13.694";"0";"0,00%";"3.203";"23,39%";"21/11/2018";"28/12/2018";""
"PA";"Acará";"42.869";"0";"0,00%";"10.056";"23,46%";"14/03/2018";"22/04/2018";""
"PA";"Ourilândia do Norte";"22.388";"0";"0,00%";"13.565";"60,59%";"21/11/2018";"23/01/2019";""
"PA";"Inhangapi";"8.882";"0";"0,00%";"119";"1,34%";"31/01/2018";"23/03/2018";""
"PA";"Santana do Araguaia";"22.142";"0";"0,00%";"11.894";"53,72%";"09/11/2018";"23/01/2019";""
"PA";"Cumaru do Norte";"7.221";"1";"0,01%";"1.388";"19,22%";"14/03/2018";"14/04/2018";""
"PA";"Cametá";"88.968";"0";"0,00%";"49.223";"55,33%";"28/11/2018";"31/05/2019";""
"PA";"Monte Alegre";"45.556";"0";"0,00%";"17.463";"38,33%";"09/11/2018";"23/01/2019";""
"PA";"Chaves";"13.942";"0";"0,00%";"3.488";"25,02%";"14/03/2018";"14/04/2018";""
"PA";"Anajás";"19.032";"0";"0,00%";"9.796";"51,47%";"09/11/2018";"28/12/2018";""
"PA";"Curuá";"10.325";"0";"0,00%";"1.335";"12,93%";"31/01/2018";"23/03/2018";""
"PA";"São Domingos do Capim";"22.733";"0";"0,00%";"12.718";"55,95%";"31/01/2018";"23/03/2018";""
"PA";"São Geraldo do Araguaia";"20.536";"0";"0,00%";"9.026";"43,95%";"09/11/2018";"28/12/2018";""
"PA";"Santarém Novo";"6.560";"0";"0,00%";"4.524";"68,96%";"21/02/2018";"02/04/2018";""
"PR";"Jardim Olinda";"1.349";"0";"0,00%";"996";"73,83%";"15/01/2018";"27/03/2018";""
"PR";"Marmeleiro";"10.699";"0";"0,00%";"3.447";"32,22%";"15/01/2018";"27/03/2018";""
"PR";"Congonhinhas";"6.764";"0";"0,00%";"4.662";"68,92%";"29/01/2018";"23/03/2018";""
"PR";"Santo Antônio do Paraíso";"2.296";"0";"0,00%";"1.769";"77,05%";"29/01/2018";"23/03/2018";""
"PR";"Porto Rico";"2.254";"0";"0,00%";"497";"22,05%";"15/01/2018";"27/03/2018";""
"PR";"Paranacity";"7.677";"0";"0,00%";"3.438";"44,78%";"15/01/2018";"27/03/2018";""
"PR";"Terra Boa";"12.228";"0";"0,00%";"353";"2,89%";"19/02/2018";"23/03/2018";""
"PR";"Brasilândia do Sul";"2.836";"0";"0,00%";"159";"5,61%";"19/02/2018";"23/03/2018";""
"PR";"Renascença";"4.869";"0";"0,00%";"1.722";"35,37%";"15/01/2018";"27/03/2018";""
"PR";"Planaltina do Paraná";"3.291";"0";"0,00%";"1.406";"42,72%";"15/01/2018";"27/03/2018";""
"PR";"Santa Cruz de Monte Castelo";"6.365";"0";"0,00%";"1.469";"23,08%";"15/01/2018";"27/03/2018";""
"PR";"Alto Piquiri";"6.964";"0";"0,00%";"393";"5,64%";"19/02/2018";"23/03/2018";""
"PR";"Loanda";"15.097";"0";"0,00%";"2.632";"17,43%";"15/01/2018";"27/03/2018";""
"PR";"Cândido de Abreu";"11.261";"0";"0,00%";"3.314";"29,43%";"05/02/2018";"27/03/2018";""
"PR";"Inajá";"2.603";"0";"0,00%";"1.169";"44,91%";"15/01/2018";"27/03/2018";""
"PR";"Santo Inácio";"4.426";"0";"0,00%";"3.575";"80,77%";"22/01/2018";"28/02/2018";""
"PR";"Cruzeiro do Sul";"4.004";"0";"0,00%";"2.219";"55,42%";"15/01/2018";"27/03/2018";""
"PR";"Paranapoema";"2.126";"0";"0,00%";"1.618";"76,11%";"15/01/2018";"27/03/2018";""
"PR";"Alto Paraíso";"3.021";"0";"0,00%";"1.264";"41,84%";"05/02/2018";"23/03/2018";""
"PR";"Xambrê";"5.246";"0";"0,00%";"1.291";"24,61%";"05/02/2018";"23/03/2018";""
"PR";"Querência do Norte";"8.058";"0";"0,00%";"1.186";"14,72%";"15/01/2018";"27/03/2018";""
"PR";"Iretama";"7.827";"0";"0,00%";"1.663";"21,25%";"29/01/2018";"27/03/2018";""
"PR";"Santa Isabel do Ivaí";"6.780";"0";"0,00%";"2.141";"31,58%";"15/01/2018";"27/03/2018";""
"PR";"São José das Palmeiras";"3.340";"0";"0,00%";"1.390";"41,62%";"19/02/2018";"23/03/2018";""
"PR";"Santa Mônica";"2.739";"0";"0,00%";"1.058";"38,63%";"15/01/2018";"27/03/2018";""
"PR";"Flor da Serra do Sul";"4.535";"0";"0,00%";"1.230";"27,12%";"15/01/2018";"27/03/2018";""
"PR";"Tupãssi";"6.234";"1";"0,02%";"2.989";"47,95%";"19/02/2018";"23/03/2018";""
"PR";"Roncador";"8.453";"0";"0,00%";"3.279";"38,79%";"29/01/2018";"27/03/2018";""
"PR";"São Pedro do Paraná";"2.270";"0";"0,00%";"402";"17,71%";"15/01/2018";"27/03/2018";""
"PR";"Bela Vista da Caroba";"3.185";"0";"0,00%";"812";"25,49%";"19/02/2018";"23/03/2018";""
"RN";"Riachuelo";"6.182";"0";"0,00%";"1.943";"31,43%";"20/02/2018";"23/03/2018";""
"RN";"Martins";"7.106";"4";"0,06%";"1.286";"18,10%";"23/02/2018";"27/03/2018";""
"RN";"Lagoa D'Anta";"5.451";"0";"0,00%";"1.284";"23,56%";"22/02/2018";"23/03/2018";""
"RN";"Bento Fernandes";"4.810";"2";"0,04%";"2.050";"42,62%";"23/02/2018";"27/03/2018";""
"RN";"São Pedro";"6.231";"0";"0,00%";"625";"10,03%";"20/02/2018";"23/03/2018";""
"RN";"Jardim de Angicos";"2.748";"0";"0,00%";"1.388";"50,51%";"17/02/2018";"27/03/2018";""
"RN";"Taipu";"10.495";"95";"0,91%";"5.209";"49,63%";"22/02/2018";"23/03/2018";""
"RN";"Poço Branco";"10.964";"2";"0,02%";"4.601";"41,96%";"23/02/2018";"27/03/2018";""
"RN";"Pedra Grande";"4.044";"9";"0,22%";"2.214";"54,75%";"19/02/2018";"27/03/2018";""
"RN";"Arez";"11.085";"1";"0,01%";"9.435";"85,12%";"21/02/2018";"27/03/2018";""
"RN";"João Câmara";"26.201";"0";"0,00%";"5.439";"20,76%";"17/02/2018";"27/03/2018";""
"RN";"Riacho da Cruz";"2.798";"0";"0,00%";"952";"34,02%";"23/02/2018";"27/03/2018";""
"RN";"São Paulo do Potengi";"13.790";"1";"0,01%";"2.487";"18,03%";"20/02/2018";"23/03/2018";""
"RN";"Serrinha dos Pintos";"4.157";"14";"0,34%";"785";"18,88%";"23/02/2018";"27/03/2018";""
"RN";"Jandaíra";"6.046";"5";"0,08%";"3.921";"64,85%";"23/02/2018";"27/03/2018";""
"RN";"Caiçara do Norte";"5.270";"68";"1,29%";"1.125";"21,35%";"19/02/2018";"27/03/2018";""
"RN";"Taboleiro Grande";"2.672";"0";"0,00%";"1.613";"60,37%";"23/02/2018";"27/03/2018";""
"RN";"Umarizal";"8.804";"22";"0,25%";"4.703";"53,42%";"23/02/2018";"27/03/2018";""
"RN";"Antônio Martins";"5.833";"53";"0,91%";"2.022";"34,66%";"23/02/2018";"27/03/2018";""
"RN";"Passa e Fica";"9.190";"0";"0,00%";"2.973";"32,35%";"17/02/2018";"27/03/2018";""
"RN";"Portalegre";"6.367";"0";"0,00%";"794";"12,47%";"23/02/2018";"27/03/2018";""
"RN";"Nova Cruz";"28.823";"2";"0,01%";"3.784";"13,13%";"17/02/2018";"27/03/2018";""
"RN";"Senador Georgino Avelino";"3.925";"0";"0,00%";"3.044";"77,55%";"21/02/2018";"27/03/2018";""
"RN";"São Bento do Norte";"3.516";"46";"1,31%";"520";"14,79%";"19/02/2018";"27/03/2018";""
"RN";"Santa Maria";"4.578";"0";"0,00%";"1.304";"28,48%";"20/02/2018";"23/03/2018";""
"RN";"Viçosa";"1.792";"0";"0,00%";"312";"17,41%";"23/02/2018";"27/03/2018";""
"RN";"Montanhas";"9.882";"8";"0,08%";"6.771";"68,52%";"17/02/2018";"27/03/2018";""
"RN";"Olho D'Água do Borges";"4.452";"32";"0,72%";"2.696";"60,56%";"23/02/2018";"27/03/2018";""
"RN";"Pedro Velho";"12.439";"0";"0,00%";"4.939";"39,71%";"21/02/2018";"27/03/2018";""
"RN";"Parazinho";"4.884";"8";"0,16%";"2.708";"55,45%";"19/02/2018";"27/03/2018";""
"RS";"São José do Hortêncio";"3.307";"0";"0,00%";"2.783";"84,15%";"29/01/2018";"14/03/2018";""
"SC";"Mondaí";"6.374";"0";"0,00%";"3.881";"60,89%";"19/11/2018";"28/06/2019";""
"SC";"Riqueza";"3.657";"0";"0,00%";"2.738";"74,87%";"19/11/2018";"28/06/2019";""
"SC";"Matos Costa";"2.315";"0";"0,00%";"907";"39,18%";"19/11/2018";"29/03/2019";""
"SC";"São José do Cedro";"6.669";"0";"0,00%";"2.368";"35,51%";"19/11/2018";"28/06/2019";""
"SC";"Barra Velha";"15.401";"0";"0,00%";"7.587";"49,26%";"19/11/2018";"28/06/2019";""
"SC";"Urubici";"4.921";"0";"0,00%";"2.279";"46,31%";"19/11/2018";"28/06/2019";""
"SC";"Rio Rufino";"1.789";"0";"0,00%";"1.160";"64,84%";"19/11/2018";"28/06/2019";""
"SC";"Princesa";"1.615";"0";"0,00%";"950";"58,82%";"19/11/2018";"28/06/2019";""
"SC";"São João do Itaperiú";"2.543";"0";"0,00%";"1.284";"50,49%";"19/11/2018";"28/06/2019";""
"SP";"Embaúba";"2.071";"0";"0,00%";"1.103";"53,26%";"05/11/2018";"19/12/2018";""
"SP";"Ouro Verde";"5.277";"0";"0,00%";"302";"5,72%";"05/11/2018";"19/12/2018";""
"SP";"Rinópolis";"6.818";"0";"0,00%";"3.552";"52,10%";"05/11/2018";"19/12/2018";""
"SP";"Salmourão";"3.473";"0";"0,00%";"388";"11,17%";"05/11/2018";"19/12/2018";""
"SP";"Dracena";"31.085";"0";"0,00%";"4.093";"13,17%";"05/11/2018";"19/12/2018";""
"SP";"Redenção da Serra";"3.427";"0";"0,00%";"2.075";"60,55%";"05/11/2018";"19/12/2018";""
"SP";"Cajobi";"7.255";"0";"0,00%";"2.722";"37,52%";"05/11/2018";"19/12/2018";""
"Total";"";"3.876.475";"451";"0,01%";"1.758.577";"45,37%";"";"";""
