"Uf";"Município";"(a)";"(p)";"% de p&#x2F;a";"(r)";"% de r&#x2F;a";"(f)";"% de f&#x2F;a";"Data início";"Data fim";
"AM";"Maués";"32.714";"0";"0,00%";"8.452";"25,84%";"3.391";"10,37%";"25/11/2019";"06/03/2020"
"AM";"Nhamundá";"13.152";"0";"0,00%";"1.291";"9,82%";"0";"0,00%";"10/06/2019";"26/07/2019"
"AM";"Nova Olinda do Norte";"17.081";"0";"0,00%";"2.707";"15,85%";"0";"0,00%";"10/06/2019";"26/07/2019"
"AM";"Novo Aripuanã";"12.570";"0";"0,00%";"568";"4,52%";"0";"0,00%";"26/08/2019";"11/10/2019"
"AM";"Parintins";"68.781";"0";"0,00%";"5.617";"8,17%";"518";"0,75%";"25/03/2019";"24/04/2019"
"AM";"Pauini";"10.214";"0";"0,00%";"985";"9,64%";"0";"0,00%";"25/03/2019";"24/04/2019"
"AM";"Santa Isabel do Rio Negro";"8.220";"0";"0,00%";"190";"2,31%";"1.394";"16,96%";"25/11/2019";"06/03/2020"
"AM";"Santo Antônio do Içá";"14.146";"0";"0,00%";"1.057";"7,47%";"0";"0,00%";"25/03/2019";"24/04/2019"
"AM";"São Gabriel da Cachoeira";"30.325";"0";"0,00%";"3.541";"11,68%";"4.736";"15,62%";"25/11/2019";"06/03/2020"
"AM";"São Paulo de Olivença";"16.923";"0";"0,00%";"440";"2,60%";"0";"0,00%";"05/12/2018";"04/01/2019"
"AM";"São Sebastião do Uatumã";"6.632";"0";"0,00%";"433";"6,53%";"0";"0,00%";"10/06/2019";"26/07/2019"
"AM";"Silves";"7.167";"0";"0,00%";"242";"3,38%";"0";"0,00%";"25/03/2019";"24/04/2019"
"AM";"Tabatinga";"33.823";"0";"0,00%";"853";"2,52%";"0";"0,00%";"25/03/2019";"24/04/2019"
"AM";"Tapauá";"12.715";"0";"0,00%";"235";"1,85%";"0";"0,00%";"05/12/2018";"04/01/2019"
"AM";"Tefé";"43.239";"0";"0,00%";"2.169";"5,02%";"5.208";"12,04%";"25/11/2019";"06/03/2020"
"AM";"Tonantins";"9.631";"0";"0,00%";"210";"2,18%";"1";"0,01%";"10/06/2019";"26/07/2019"
"AM";"Uarini";"7.913";"0";"0,00%";"578";"7,30%";"1.252";"15,82%";"25/11/2019";"06/03/2020"
"AM";"Urucará";"11.589";"0";"0,00%";"1.075";"9,28%";"0";"0,00%";"25/03/2019";"24/04/2019"
"AM";"Urucurituba";"12.133";"0";"0,00%";"2.173";"17,91%";"0";"0,00%";"26/08/2019";"11/10/2019"
"AP";"Ferreira Gomes";"6.697";"0";"0,00%";"4.203";"62,76%";"0";"0,00%";"11/02/2019";"03/03/2019"
"BA";"Abaíra";"6.872";"0";"0,00%";"1.913";"27,84%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Abaré";"12.732";"0";"0,00%";"6.927";"54,41%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Acajutiba";"11.203";"0";"0,00%";"5.328";"47,56%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Água Fria";"12.008";"0";"0,00%";"6.562";"54,65%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Alcobaça";"17.229";"0";"0,00%";"6.345";"36,83%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Almadina";"5.017";"0";"0,00%";"1.715";"34,18%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Amargosa";"26.900";"0";"0,00%";"6.048";"22,48%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Amélia Rodrigues";"18.426";"0";"0,00%";"6.370";"34,57%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"América Dourada";"12.827";"0";"0,00%";"3.335";"26,00%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Anagé";"18.348";"0";"0,00%";"2.374";"12,94%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Anagé";"574";"0";"0,00%";"178";"31,01%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Andaraí";"10.644";"0";"0,00%";"2.659";"24,98%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Angical";"12.401";"0";"0,00%";"117";"0,94%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Anguera";"8.807";"18";"0,20%";"2.954";"33,54%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Antas";"10.610";"0";"0,00%";"3.428";"32,31%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Antônio Gonçalves";"8.271";"0";"0,00%";"4.660";"56,34%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Aporá";"13.224";"0";"0,00%";"7.067";"53,44%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Araci";"40.415";"0";"0,00%";"11.957";"29,59%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Aratuípe";"7.862";"0";"0,00%";"3.172";"40,35%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Baianópolis";"11.598";"0";"0,00%";"2.339";"20,17%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Baixa Grande";"15.675";"0";"0,00%";"6.745";"43,03%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Barra";"36.216";"0";"0,00%";"15.989";"44,15%";"0";"0,00%";"13/05/2019";"18/02/2020"
